Datetime,Temperature,Humidity,Zephyr,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
5/14/2017 7:40,18.08,64.48,0.077,232.9,220.3,21529.18033
5/14/2017 8:00,18.6,62.01,4.917,313.9,302.0,22536.39344
5/14/2017 8:20,18.98,60.11,4.92,396.6,382.5,23959.08197
5/14/2017 8:40,19.42,59.24,4.922,343.7,325.5,24739.67213
5/14/2017 9:00,19.89,58.01,2.198,454.7,439.5,25998.68852
5/14/2017 9:20,20.67,55.14,4.705,517.7,504.0,26980.72131
5/14/2017 9:40,21.41,52.2,4.919,637.4,636.7,28353.04918
5/14/2017 10:00,22.14,49.11,4.923,686.3,692.3,29637.2459
5/14/2017 10:20,22.84,48.64,4.919,733.0,720.0,30531.14754
5/14/2017 10:40,23.04,47.61,4.918,767.0,608.3,31777.57377
5/14/2017 11:00,23.62,44.44,4.733,806.0,274.7,33011.40984
5/14/2017 11:20,24.34,42.44,0.079,839.0,72.3,33024.0
5/14/2017 11:40,24.97,40.17,0.078,864.0,50.99,33099.54098
5/14/2017 12:00,25.26,39.07,0.077,885.0,47.7,33716.45902
5/14/2017 12:20,25.98,37.4,0.076,897.0,46.65,33628.32787
5/14/2017 12:40,26.36,34.96,0.079,910.0,46.45,33590.55738
5/14/2017 13:00,26.95,30.29,0.078,909.0,50.55,33716.45902
5/14/2017 13:20,27.58,27.96,0.081,908.0,49.72,33766.81967
5/14/2017 13:40,27.91,25.29,0.078,911.0,49.03,32998.81967
5/14/2017 14:00,28.37,31.93,0.08,888.0,47.3,32935.86885
5/14/2017 14:20,27.27,38.93,0.078,867.0,48.93,31966.42623
5/14/2017 14:40,27.06,39.53,0.078,843.0,55.28,31135.47541
5/14/2017 15:00,26.95,38.43,0.081,811.0,103.9,31009.57377
5/14/2017 15:20,26.41,39.3,0.079,778.0,370.1,30871.08197
5/14/2017 15:40,26.36,38.4,0.079,741.0,710.0,30820.72131
5/14/2017 16:00,26.51,36.36,0.081,693.8,736.0,30619.27869
5/14/2017 16:20,26.48,35.69,0.078,645.1,686.7,30266.7541
5/14/2017 16:40,26.82,34.59,4.919,592.3,632.6,30380.06557
5/14/2017 17:00,26.17,35.49,4.922,539.5,578.7,30304.52459
5/14/2017 17:20,26.04,35.26,1.312,475.9,512.6,29889.04918
5/14/2017 17:40,25.8,36.22,4.919,411.9,446.3,30014.95082
5/14/2017 18:00,25.62,34.89,4.917,346.6,378.1,30354.88525
5/14/2017 18:20,25.76,33.42,1.553,286.6,314.4,30619.27869
5/14/2017 18:40,25.37,33.22,4.921,224.3,248.1,31248.78689
5/14/2017 19:00,25.0,35.82,4.919,160.6,179.3,32809.96721
5/14/2017 19:20,24.49,37.76,4.918,104.6,117.3,38349.63934
5/14/2017 19:40,23.95,38.89,4.917,60.84,68.46,42277.77049
5/14/2017 20:00,23.02,41.59,4.918,12.91,11.47,43272.39344
5/14/2017 20:20,22.56,42.53,4.916,2.637,2.32,43700.45902
5/14/2017 20:40,22.02,45.03,4.916,0.139,0.163,44052.98361
5/14/2017 21:00,21.62,46.56,4.918,0.11,0.085,44367.7377
5/14/2017 21:20,21.03,48.43,1.239,0.102,0.119,44141.11475
5/14/2017 21:40,20.69,48.9,0.082,0.091,0.085,43687.86885
5/14/2017 22:00,20.45,48.53,0.081,0.08,0.104,42454.03279
5/14/2017 22:20,19.89,50.5,0.084,0.099,0.089,40603.27869
5/14/2017 22:40,19.31,51.63,0.082,0.084,0.104,38614.03279
5/14/2017 23:00,19.11,51.87,0.083,0.084,0.093,36347.80328
5/14/2017 23:20,18.94,52.9,0.081,0.073,0.122,34283.01639
5/14/2017 23:40,18.24,56.6,0.082,0.099,0.067,32331.54098
5/15/2017 0:00,18.03,57.84,0.081,0.069,0.1,30417.83607
5/15/2017 0:20,17.5,59.77,0.082,0.095,0.119,29070.68852
5/15/2017 0:40,17.25,61.41,0.08,0.08,0.096,28416.0
5/15/2017 1:00,16.74,63.54,0.082,0.088,0.107,27534.68852
5/15/2017 1:20,16.26,65.61,0.081,0.08,0.126,26905.18033
5/15/2017 1:40,16.04,66.04,0.082,0.08,0.104,26275.67213
5/15/2017 2:00,15.97,66.01,0.082,0.088,0.133,25381.77049
5/15/2017 2:20,15.74,66.94,0.077,0.077,0.115,25167.7377
5/15/2017 2:40,15.31,69.15,0.073,0.062,0.115,24714.4918
5/15/2017 3:00,15.13,70.2,0.072,0.095,0.107,25054.42623
5/15/2017 3:20,14.79,71.1,0.072,0.08,0.07,25293.63934
5/15/2017 3:40,14.81,72.0,0.074,0.084,0.115,26049.04918
5/15/2017 4:00,14.68,71.9,0.072,0.084,0.096,25457.31148
5/15/2017 4:20,14.44,73.2,0.069,0.073,0.104,24878.16393
5/15/2017 4:40,14.76,72.8,0.069,0.077,0.096,24248.65574
5/15/2017 5:00,15.68,74.5,0.072,0.062,0.104,21995.01639
5/15/2017 5:20,17.04,80.4,0.07,0.069,0.115,21164.06557
5/15/2017 5:40,17.6,82.6,0.072,0.066,0.141,21629.90164
5/15/2017 6:00,17.42,84.1,0.07,0.472,0.352,22977.04918
5/15/2017 6:20,17.22,84.2,0.069,3.358,2.854,24110.16393
5/15/2017 6:40,17.15,84.0,0.069,12.81,10.66,24626.36066
5/15/2017 7:00,17.21,83.7,4.924,30.34,25.21,25281.04918
5/15/2017 7:20,17.29,82.9,4.928,52.44,43.42,26212.72131
5/15/2017 7:40,17.54,81.6,4.918,76.3,62.59,26640.78689
5/15/2017 8:00,17.7,80.0,4.918,95.2,80.6,27761.31148
5/15/2017 8:20,18.04,78.5,4.92,151.9,127.0,29549.11475
5/15/2017 8:40,18.4,76.1,4.916,169.4,142.2,30216.39344
5/15/2017 9:00,19.05,74.3,4.922,297.2,253.2,30820.72131
5/15/2017 9:20,19.6,71.6,4.916,500.5,438.0,32092.32787
5/15/2017 9:40,19.93,69.89,4.922,592.3,541.6,32961.04918
5/15/2017 10:00,20.41,67.39,4.923,485.6,433.7,33754.22951
5/15/2017 10:20,20.57,67.76,4.923,655.7,616.3,34081.57377
5/15/2017 10:40,20.76,67.56,4.919,800.0,705.0,34408.91803
5/15/2017 11:00,20.87,67.69,4.926,832.0,456.3,34836.98361
5/15/2017 11:20,20.91,67.92,4.923,863.0,190.9,35491.67213
5/15/2017 11:40,20.83,68.59,4.924,853.0,155.9,36070.81967
5/15/2017 12:00,20.84,69.16,4.923,899.0,267.0,35919.7377
5/15/2017 12:20,20.64,69.06,4.924,920.0,255.7,36133.77049
5/15/2017 12:40,20.46,70.4,4.925,843.0,252.4,36045.63934
5/15/2017 13:00,20.86,69.73,4.92,955.0,172.2,35101.37705
5/15/2017 13:20,20.65,71.0,4.921,891.0,199.8,35328.0
5/15/2017 13:40,20.38,71.7,4.922,986.0,327.6,35302.81967
5/15/2017 14:00,20.48,70.5,4.919,889.0,219.5,35378.36066
5/15/2017 14:20,20.8,69.33,4.92,874.0,139.7,35315.40984
5/15/2017 14:40,20.72,68.89,4.917,850.0,145.5,35277.63934
5/15/2017 15:00,20.94,68.1,4.923,807.0,259.9,34308.19672
5/15/2017 15:20,21.17,67.63,4.926,781.0,629.5,34220.06557
5/15/2017 15:40,21.29,67.09,4.922,746.0,762.0,34094.16393
5/15/2017 16:00,21.36,65.96,4.923,696.4,729.0,33552.78689
5/15/2017 16:20,21.43,64.16,4.917,642.4,675.3,33552.78689
5/15/2017 16:40,21.51,64.39,4.921,589.9,623.5,33515.01639
5/15/2017 17:00,21.84,63.62,4.922,529.8,561.0,33124.72131
5/15/2017 17:20,21.63,66.49,4.919,467.8,497.4,32986.22951
5/15/2017 17:40,21.53,66.72,4.919,406.6,434.7,34081.57377
5/15/2017 18:00,21.29,69.09,4.925,345.3,371.7,34245.2459
5/15/2017 18:20,21.16,69.46,4.916,280.1,303.0,34257.83607
5/15/2017 18:40,20.88,71.1,4.925,213.3,232.0,34811.80328
5/15/2017 19:00,20.68,70.4,4.924,153.9,168.9,37266.88525
5/15/2017 19:20,20.53,71.6,4.92,100.3,110.6,42265.18033
5/15/2017 19:40,19.97,76.1,4.922,54.64,59.58,46155.54098
5/15/2017 20:00,19.53,79.5,4.92,14.71,13.41,46671.7377
5/15/2017 20:20,19.25,81.8,4.919,2.798,2.517,46923.54098
5/15/2017 20:40,19.04,83.1,4.923,0.132,0.096,46432.52459
5/15/2017 21:00,18.89,84.0,4.922,0.066,0.119,45337.18033
5/15/2017 21:20,18.79,84.8,4.922,0.059,0.096,44556.59016
5/15/2017 21:40,18.66,85.1,4.917,0.066,0.078,43939.67213
5/15/2017 22:00,18.54,85.3,4.917,0.088,0.13,42290.36066
5/15/2017 22:20,18.45,85.7,4.922,0.051,0.107,39986.36066
5/15/2017 22:40,18.45,85.7,4.919,0.055,0.104,37808.2623
5/15/2017 23:00,18.31,86.2,4.922,0.066,0.141,35856.78689
5/15/2017 23:20,18.13,86.5,4.918,0.062,0.126,33792.0
5/15/2017 23:40,18.0,87.0,4.921,0.037,0.122,31815.34426
5/16/2017 0:00,17.93,86.7,4.92,0.048,0.152,30254.16393
5/16/2017 0:20,17.96,85.9,4.921,0.066,0.126,28919.60656
5/16/2017 0:40,17.89,85.2,4.919,0.069,0.133,28063.47541
5/16/2017 1:00,17.94,84.3,4.914,0.04,0.141,27257.70492
5/16/2017 1:20,17.9,84.2,4.916,0.062,0.104,26640.78689
5/16/2017 1:40,17.84,84.4,4.917,0.055,0.115,26011.27869
5/16/2017 2:00,17.75,84.7,4.913,0.037,0.126,25721.70492
5/16/2017 2:20,17.72,85.3,4.917,0.048,0.111,25255.86885
5/16/2017 2:40,17.59,86.0,4.916,0.044,0.13,25255.86885
5/16/2017 3:00,17.58,85.6,4.915,0.048,0.178,25406.95082
5/16/2017 3:20,17.59,86.3,4.915,0.048,0.107,25041.83607
5/16/2017 3:40,17.57,86.8,4.917,0.048,0.115,25835.01639
5/16/2017 4:00,17.43,86.2,4.914,0.066,0.167,25306.22951
5/16/2017 4:20,17.52,84.8,4.919,0.04,0.133,24676.72131
5/16/2017 4:40,17.6,83.6,4.919,0.033,0.133,23946.4918
5/16/2017 5:00,17.59,82.7,4.914,0.066,0.104,22007.60656
5/16/2017 5:20,17.57,82.2,4.915,0.029,0.145,21252.19672
5/16/2017 5:40,17.74,81.3,4.915,0.062,0.148,21667.67213
5/16/2017 6:00,17.89,79.8,4.916,1.046,0.949,22750.42623
5/16/2017 6:20,17.96,78.5,4.917,8.16,7.16,24324.19672
5/16/2017 6:40,18.07,78.4,4.913,21.33,17.95,24412.32787
5/16/2017 7:00,18.13,79.0,4.919,42.69,36.69,25495.08197
5/16/2017 7:20,18.13,79.2,4.919,46.68,40.84,26527.47541
5/16/2017 7:40,18.24,78.7,4.918,78.7,71.3,26968.13115
5/16/2017 8:00,18.43,78.2,4.918,193.1,182.1,28264.91803
5/16/2017 8:20,18.63,77.5,4.916,327.1,315.0,29058.09836
5/16/2017 8:40,18.92,75.7,4.918,450.4,438.4,30065.31148
5/16/2017 9:00,19.31,73.9,4.917,482.3,473.4,30757.77049
5/16/2017 9:20,19.61,72.6,4.92,573.7,568.5,31739.80328
5/16/2017 9:40,19.67,71.5,4.919,626.4,626.0,32658.88525
5/16/2017 10:00,20.04,69.57,4.921,677.8,681.8,33842.36066
5/16/2017 10:20,19.96,69.47,4.928,725.0,729.0,34358.55738
5/16/2017 10:40,20.16,69.74,4.923,769.0,741.0,35088.78689
5/16/2017 11:00,20.22,68.76,4.923,806.0,599.2,35504.2623
5/16/2017 11:20,20.36,68.5,4.924,839.0,192.8,35907.14754
5/16/2017 11:40,20.8,66.57,4.926,868.0,85.3,36712.91803
5/16/2017 12:00,20.77,67.47,4.927,885.0,69.16,36423.34426
5/16/2017 12:20,20.73,67.77,4.928,903.0,63.56,36133.77049
5/16/2017 12:40,21.07,67.0,4.925,915.0,60.1,35819.01639
5/16/2017 13:00,21.12,67.37,4.924,915.0,57.08,36033.04918
5/16/2017 13:20,21.05,67.4,4.923,914.0,56.71,36133.77049
5/16/2017 13:40,21.31,65.6,4.923,903.0,62.8,35806.42623
5/16/2017 14:00,21.08,66.97,4.921,889.0,70.7,35542.03279
5/16/2017 14:20,21.37,66.87,4.921,867.0,91.1,35290.22951
5/16/2017 14:40,21.16,67.57,4.921,848.0,155.0,35013.2459
5/16/2017 15:00,21.2,68.17,4.918,817.0,429.1,34585.18033
5/16/2017 15:20,21.32,65.83,4.925,729.0,658.4,34597.77049
5/16/2017 15:40,21.1,67.73,4.919,682.1,683.1,34396.32787
5/16/2017 16:00,21.16,67.16,4.919,678.1,685.9,33376.52459
5/16/2017 16:20,21.04,67.93,4.918,632.3,643.3,33540.19672
5/16/2017 16:40,21.08,67.19,4.92,584.8,595.2,33867.54098
5/16/2017 17:00,20.88,66.46,4.921,527.2,537.6,33741.63934
5/16/2017 17:20,20.82,67.32,4.922,353.8,370.0,33615.7377
5/16/2017 17:40,20.83,65.76,4.929,237.0,231.0,33930.4918
5/16/2017 18:00,20.64,66.69,4.925,303.4,307.2,34270.42623
5/16/2017 18:20,20.87,63.89,4.921,197.2,191.9,34685.90164
5/16/2017 18:40,20.65,64.59,4.926,175.4,173.1,35328.0
5/16/2017 19:00,20.46,65.79,4.924,117.6,113.5,36914.36066
5/16/2017 19:20,20.71,62.25,4.916,68.51,68.35,41774.16393
5/16/2017 19:40,20.28,65.55,4.919,36.4,33.69,45752.65574
5/16/2017 20:00,20.1,65.52,4.928,11.74,10.54,46533.2459
5/16/2017 20:20,19.84,65.05,4.918,1.664,1.542,46608.78689
5/16/2017 20:40,19.67,66.08,4.92,0.124,0.082,46193.31148
5/16/2017 21:00,19.51,68.09,4.919,0.077,0.044,45110.55738
5/16/2017 21:20,19.34,71.1,4.923,0.088,0.063,44758.03279
5/16/2017 21:40,19.23,72.1,4.924,0.08,0.063,43385.70492
5/16/2017 22:00,19.19,72.6,4.918,0.055,0.137,42441.44262
5/16/2017 22:20,19.29,74.7,4.922,0.066,0.078,40427.01639
5/16/2017 22:40,19.08,75.6,4.92,0.051,0.126,38651.80328
5/16/2017 23:00,19.0,79.5,4.916,0.055,0.122,35944.91803
5/16/2017 23:20,18.78,80.3,4.916,0.055,0.096,33615.7377
5/16/2017 23:40,18.62,81.3,4.917,0.026,0.13,31626.4918
5/17/2017 0:00,18.23,83.2,4.914,0.048,0.089,30128.2623
5/17/2017 0:20,18.14,84.3,4.919,0.088,0.07,28617.44262
5/17/2017 0:40,18.08,85.5,4.918,0.059,0.141,27799.08197
5/17/2017 1:00,17.89,86.2,4.914,0.059,0.107,26577.83607
5/17/2017 1:20,17.72,85.0,4.918,0.059,0.148,26086.81967
5/17/2017 1:40,17.82,85.0,4.915,0.044,0.089,25583.21311
5/17/2017 2:00,17.13,84.9,4.914,0.051,0.096,25633.57377
5/17/2017 2:20,16.66,85.3,4.922,0.055,0.107,25331.40984
5/17/2017 2:40,16.38,85.5,4.92,0.066,0.156,25255.86885
5/17/2017 3:00,16.06,85.9,4.917,0.048,0.145,25281.04918
5/17/2017 3:20,17.33,86.0,4.914,0.037,0.185,25344.0
5/17/2017 3:40,17.24,86.1,4.917,0.066,0.115,25910.55738
5/17/2017 4:00,16.99,86.1,4.917,0.029,0.107,25444.72131
5/17/2017 4:20,16.85,85.7,4.915,0.044,0.07,25331.40984
5/17/2017 4:40,16.95,85.5,4.916,0.037,0.115,24047.21311
5/17/2017 5:00,17.02,85.2,4.917,0.059,0.122,21780.98361
5/17/2017 5:20,17.16,84.9,4.913,0.051,0.133,21264.78689
5/17/2017 5:40,17.59,84.5,4.915,0.073,0.122,21227.01639
5/17/2017 6:00,17.62,84.7,4.918,0.582,0.497,22423.08197
5/17/2017 6:20,17.65,84.9,4.916,3.292,2.858,24286.42623
5/17/2017 6:40,17.8,85.2,4.918,7.56,6.25,24550.81967
5/17/2017 7:00,17.83,85.8,4.915,23.92,20.47,25029.2459
5/17/2017 7:20,17.95,86.0,4.913,57.6,48.73,26036.45902
5/17/2017 7:40,18.15,85.8,4.915,113.9,95.9,26426.7541
5/17/2017 8:00,18.4,85.8,4.912,225.0,190.8,28050.88525
5/17/2017 8:20,18.57,84.9,4.918,126.6,104.0,28881.83607
5/17/2017 8:40,18.83,83.9,4.92,274.3,243.3,29675.01639
5/17/2017 9:00,19.13,82.0,4.917,341.9,293.5,30342.29508
5/17/2017 9:20,19.45,80.0,4.923,346.9,294.7,32256.0
5/17/2017 9:40,19.68,79.0,4.917,580.0,534.4,32910.68852
5/17/2017 10:00,19.87,75.6,4.923,369.5,326.7,33200.2623
5/17/2017 10:20,20.53,74.0,4.924,675.8,629.6,33867.54098
5/17/2017 10:40,20.62,71.3,4.918,719.0,655.9,34408.91803
5/17/2017 11:00,20.98,68.33,4.922,752.0,607.1,36209.31148
5/17/2017 11:20,21.0,68.3,4.925,789.0,369.2,37556.45902
5/17/2017 11:40,21.17,67.57,4.926,806.0,273.1,36561.83607
5/17/2017 12:00,21.41,67.23,4.923,814.0,265.0,36310.03279
5/17/2017 12:20,21.18,68.27,4.92,837.0,265.4,36599.60656
5/17/2017 12:40,21.43,68.03,4.932,867.0,283.5,36561.83607
5/17/2017 13:00,21.47,67.0,4.921,875.0,287.9,36587.01639
5/17/2017 13:20,21.32,67.23,4.919,851.0,281.5,36435.93443
5/17/2017 13:40,21.29,66.73,4.924,692.8,308.5,35995.27869
5/17/2017 14:00,21.53,66.83,4.921,847.0,337.3,35479.08197
5/17/2017 14:20,21.47,66.7,4.918,816.0,294.1,35277.63934
5/17/2017 14:40,21.7,65.9,4.919,780.0,313.9,35013.2459
5/17/2017 15:00,21.67,65.7,4.92,752.0,497.9,34748.85246
5/17/2017 15:20,21.73,66.1,4.913,692.1,610.5,34408.91803
5/17/2017 15:40,21.35,67.17,4.918,611.0,549.4,34220.06557
5/17/2017 16:00,21.51,67.6,4.919,618.1,580.2,33389.11475
5/17/2017 16:20,21.47,67.3,4.929,357.0,318.9,33036.59016
5/17/2017 16:40,21.11,68.63,4.916,289.2,250.8,33011.40984
5/17/2017 17:00,20.8,71.0,4.921,436.2,401.2,32784.78689
5/17/2017 17:20,20.61,72.2,4.92,432.6,418.2,32910.68852
5/17/2017 17:40,20.78,71.7,4.918,340.2,331.1,33426.88525
5/17/2017 18:00,20.61,72.4,4.921,280.8,273.2,33817.18033
5/17/2017 18:20,20.37,73.1,4.916,226.6,220.7,34484.45902
5/17/2017 18:40,20.3,73.8,4.918,158.0,151.8,35000.65574
5/17/2017 19:00,20.08,75.1,4.924,86.6,81.5,37317.2459
5/17/2017 19:20,19.91,76.0,4.918,84.0,78.2,41371.27869
5/17/2017 19:40,19.68,77.2,4.919,50.39,45.5,45576.39344
5/17/2017 20:00,19.54,77.9,4.919,14.76,12.72,46860.59016
5/17/2017 20:20,19.37,78.8,4.924,1.481,1.308,46344.39344
5/17/2017 20:40,19.35,79.3,4.923,0.113,0.104,45714.88525
5/17/2017 21:00,19.25,79.5,4.918,0.091,0.093,46042.22951
5/17/2017 21:20,18.95,80.7,4.922,0.029,0.152,44984.65574
5/17/2017 21:40,18.9,81.2,4.916,0.055,0.093,43624.91803
5/17/2017 22:00,18.61,81.7,4.918,0.077,0.096,42705.83607
5/17/2017 22:20,18.29,82.5,4.922,0.059,0.126,40817.31148
5/17/2017 22:40,18.1,83.0,4.921,0.066,0.126,38462.95082
5/17/2017 23:00,18.08,83.4,4.914,0.066,0.089,35982.68852
5/17/2017 23:20,17.63,84.3,4.92,0.08,0.089,34144.52459
5/17/2017 23:40,17.53,85.0,4.92,0.059,0.126,32041.96721
5/18/2017 0:00,17.28,86.0,4.915,0.066,0.063,30518.55738
5/18/2017 0:20,17.29,86.4,4.917,0.055,0.074,29385.44262
5/18/2017 0:40,17.48,86.6,4.919,0.077,0.115,28164.19672
5/18/2017 1:00,17.71,86.7,4.916,0.066,0.145,27383.60656
5/18/2017 1:20,17.46,86.4,4.918,0.059,0.107,26603.01639
5/18/2017 1:40,17.59,87.5,4.914,0.033,0.148,25709.11475
5/18/2017 2:00,17.55,86.6,4.914,0.022,0.196,25419.54098
5/18/2017 2:20,17.73,86.1,4.916,0.055,0.17,25255.86885
5/18/2017 2:40,17.48,85.8,4.916,0.062,0.089,24966.29508
5/18/2017 3:00,17.54,85.5,4.913,0.069,0.141,25306.22951
5/18/2017 3:20,17.75,85.0,4.919,0.062,0.13,25419.54098
5/18/2017 3:40,17.8,85.4,4.916,0.033,0.167,25923.14754
5/18/2017 4:00,18.12,85.4,4.916,0.059,0.133,25331.40984
5/18/2017 4:20,18.19,84.6,4.917,0.062,0.141,25192.91803
5/18/2017 4:40,18.32,84.5,4.915,0.044,0.13,24676.72131
5/18/2017 5:00,18.44,83.5,4.918,0.037,0.145,22020.19672
5/18/2017 5:20,18.48,83.1,4.914,0.059,0.111,21315.14754
5/18/2017 5:40,18.55,81.6,4.912,0.073,0.13,21642.4918
5/18/2017 6:00,18.54,81.5,4.919,1.079,0.964,22989.63934
5/18/2017 6:20,18.6,81.3,4.917,12.33,10.77,24097.57377
5/18/2017 6:40,18.84,78.5,4.913,44.32,39.23,24248.65574
5/18/2017 7:00,18.86,78.8,4.916,94.8,85.3,25192.91803
5/18/2017 7:20,18.81,78.7,4.917,161.2,148.1,25041.83607
5/18/2017 7:40,18.88,78.2,4.915,229.9,213.7,27005.90164
5/18/2017 8:00,19.23,76.8,4.917,303.2,286.6,28076.06557
5/18/2017 8:20,19.86,73.4,4.922,365.7,350.3,29612.06557
5/18/2017 8:40,20.49,67.9,4.918,433.7,419.7,29813.5082
5/18/2017 9:00,21.02,64.83,4.917,497.2,484.6,30518.55738
5/18/2017 9:20,21.68,61.79,4.922,558.0,546.8,31878.29508
5/18/2017 9:40,22.22,58.52,4.917,606.9,597.7,32935.86885
5/18/2017 10:00,22.92,55.79,4.916,660.8,653.6,33389.11475
5/18/2017 10:20,23.89,51.58,4.917,708.0,704.0,33968.2623
5/18/2017 10:40,24.36,47.25,4.922,749.0,736.0,34459.27869
5/18/2017 11:00,24.89,43.94,4.919,786.0,705.0,35277.63934
5/18/2017 11:20,24.91,45.45,4.919,818.0,363.3,36221.90164
5/18/2017 11:40,25.17,44.24,4.928,845.0,107.5,36372.98361
5/18/2017 12:00,25.38,42.41,4.92,868.0,102.6,36058.22951
5/18/2017 12:20,26.22,39.94,4.923,882.0,99.1,36284.85246
5/18/2017 12:40,26.46,38.71,4.92,897.0,99.3,36020.45902
5/18/2017 13:00,26.76,37.64,4.916,899.0,97.2,35491.67213
5/18/2017 13:20,27.36,36.64,4.92,900.0,92.3,36045.63934
5/18/2017 13:40,27.46,36.97,4.922,893.0,90.8,36347.80328
5/18/2017 14:00,27.49,35.9,4.917,884.0,91.0,35970.09836
5/18/2017 14:20,28.02,35.43,4.919,855.0,97.0,35592.39344
5/18/2017 14:40,27.57,35.0,4.919,831.0,97.7,35038.42623
5/18/2017 15:00,27.46,35.8,4.921,799.0,98.3,34459.27869
5/18/2017 15:20,27.49,37.23,4.921,759.0,99.3,34333.37705
5/18/2017 15:40,27.46,37.7,4.922,718.0,99.4,34295.60656
5/18/2017 16:00,26.95,42.5,4.923,666.5,98.7,33376.52459
5/18/2017 16:20,26.54,47.4,4.914,620.7,98.1,33640.91803
5/18/2017 16:40,25.71,50.41,4.917,566.6,93.4,33489.83607
5/18/2017 17:00,25.31,52.64,4.922,507.7,91.1,33540.19672
5/18/2017 17:20,25.21,52.74,4.919,448.8,88.6,33452.06557
5/18/2017 17:40,24.53,55.04,4.919,390.0,85.6,33729.04918
5/18/2017 18:00,24.19,55.27,4.917,326.7,87.9,33540.19672
5/18/2017 18:20,23.68,57.14,4.921,259.3,182.7,34408.91803
5/18/2017 18:40,23.04,59.61,4.917,205.5,125.1,34862.16393
5/18/2017 19:00,22.35,61.91,4.925,143.7,126.4,35907.14754
5/18/2017 19:20,21.84,63.38,4.926,91.2,85.3,40401.83607
5/18/2017 19:40,21.41,65.21,4.92,49.4,44.32,45211.27869
5/18/2017 20:00,21.06,66.08,4.923,18.97,15.68,46268.85246
5/18/2017 20:20,20.77,66.91,4.922,3.8,3.165,46785.04918
5/18/2017 20:40,20.44,67.95,4.924,0.19,0.196,46344.39344
5/18/2017 21:00,20.28,68.55,4.917,0.04,0.148,46205.90164
5/18/2017 21:20,20.4,67.95,4.917,0.051,0.126,45500.85246
5/18/2017 21:40,20.28,67.81,0.084,0.077,0.1,44279.60656
5/18/2017 22:00,20.05,68.61,0.078,0.048,0.145,43045.77049
5/18/2017 22:20,19.96,68.51,0.076,0.073,0.1,41421.63934
5/18/2017 22:40,19.63,69.41,0.082,0.055,0.115,39079.86885
5/18/2017 23:00,19.53,70.1,0.079,0.08,0.115,36372.98361
5/18/2017 23:20,19.8,68.01,0.082,0.051,0.126,34547.40984
5/18/2017 23:40,19.88,67.41,0.08,0.077,0.093,32935.86885
5/19/2017 0:00,19.72,67.28,0.081,0.059,0.119,31135.47541
5/19/2017 0:20,19.43,68.72,0.078,0.048,0.122,29221.77049
5/19/2017 0:40,18.84,71.9,0.079,0.055,0.126,28403.40984
5/19/2017 1:00,18.44,74.1,0.077,0.066,0.122,27635.40984
5/19/2017 1:20,18.56,73.1,0.08,0.04,0.115,27119.21311
5/19/2017 1:40,18.54,72.3,0.075,0.044,0.163,26388.98361
5/19/2017 2:00,18.6,71.7,0.08,0.069,0.119,25809.83607
5/19/2017 2:20,18.57,70.5,0.08,0.059,0.133,25344.0
5/19/2017 2:40,18.42,70.6,0.078,0.059,0.133,25293.63934
5/19/2017 3:00,18.28,70.8,0.078,0.055,0.067,25545.44262
5/19/2017 3:20,18.19,71.0,0.076,0.015,0.152,26061.63934
5/19/2017 3:40,17.78,71.8,0.077,0.08,0.119,26237.90164
5/19/2017 4:00,17.65,72.6,0.077,0.066,0.089,25570.62295
5/19/2017 4:20,17.98,69.49,0.08,0.062,0.119,25180.32787
5/19/2017 4:40,17.79,70.9,0.077,0.062,0.152,23883.54098
5/19/2017 5:00,16.85,75.2,0.079,0.051,0.156,21529.18033
5/19/2017 5:20,16.89,75.6,0.077,0.069,0.152,21453.63934
5/19/2017 5:40,16.92,75.8,0.078,0.062,0.156,21428.45902
5/19/2017 6:00,16.73,76.2,0.078,1.767,1.46,22775.60656
5/19/2017 6:20,16.45,76.7,0.074,11.93,10.43,24311.60656
5/19/2017 6:40,15.96,78.7,0.076,50.87,45.09,24336.78689
5/19/2017 7:00,15.87,79.7,0.075,104.9,95.0,24576.0
5/19/2017 7:20,16.37,78.9,0.081,164.4,151.3,25558.03279
5/19/2017 7:40,17.0,77.0,0.079,228.5,213.1,26791.86885
5/19/2017 8:00,17.58,74.3,0.079,293.4,276.5,27811.67213
5/19/2017 8:20,18.1,72.3,0.081,325.9,302.0,29473.57377
5/19/2017 8:40,18.95,69.33,0.082,423.0,397.4,29989.77049
5/19/2017 9:00,19.76,66.0,0.079,444.4,413.2,30921.44262
5/19/2017 9:20,20.2,63.4,0.081,546.5,523.0,32747.01639
5/19/2017 9:40,20.97,60.49,0.084,598.9,561.7,33414.29508
5/19/2017 10:00,21.68,58.19,0.079,654.0,330.5,34484.45902
5/19/2017 10:20,22.11,56.09,0.078,681.2,162.4,34434.09836
5/19/2017 10:40,22.66,52.92,0.084,590.0,297.5,34937.70492
5/19/2017 11:00,23.4,51.02,0.072,598.6,282.7,35466.4918
5/19/2017 11:20,23.07,56.76,0.073,673.0,332.7,35793.83607
5/19/2017 11:40,22.86,59.86,0.07,745.0,295.6,36007.86885
5/19/2017 12:00,23.03,60.26,0.072,593.5,211.3,35051.01639
5/19/2017 12:20,23.22,60.43,0.07,909.0,160.1,34006.03279
5/19/2017 12:40,23.27,59.03,0.071,907.0,133.8,33149.90164
5/19/2017 13:00,23.16,60.03,0.07,899.0,113.8,33590.55738
